id,address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2,neighbourhood,neighb_meanprice
90,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
91,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
92,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
93,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
94,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
95,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
96,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
97,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
98,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
99,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
100,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
101,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
102,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
103,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
104,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
105,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
106,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
107,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
108,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
109,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
110,"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525.0,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35,el raval,14.323614132049757
111,Sants-Badal,0,Loft,Flat,,2020-12-14,0,0,False,41.370870000000004,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-se-aceptan-mascotas/158214503/d,2.129448,527.0,SH BARCELONA,9202752325093,0,20,sants,13.842839412213522
112,"Carrer de Móra D'ebre, El Coll",1,Study,Flat,2.0,2020-12-14,0,1,False,41.41935,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/158134926/d,2.149572,530.0,BORBON GRUP,9202751395576,0,40,el coll,12.715733915523172
113,"Carrer Regomir, Barri Gòtic",1,Flat,Flat,,2020-12-14,65,0,False,41.379909999999995,/es/alquiler/vivienda/barcelona-capital/barri-gotic/157782621/d,2.178195,530.0,FINQUES LAPLANA,9202753364192,1,32,el barri gòtic,14.29878969560128
114,"Carrer del Consell de Cent, 608, El Clot",1,Flat,Flat,,2020-12-14,30,1,False,41.40606,/es/alquiler/vivienda/barcelona-capital/ascensor/157916588/d,2.18595,530.0,ADMINISTRACION FINCAS ARIMANY,9202752587648,0,38,el clot,13.24594657998683
115,"Carrer del Comte de Santa Clara, 23, La Barceloneta",1,Apartment,Flat,,2020-12-14,160,0,False,41.378659999999996,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/156898868/d,2.1891599999999998,530.0,ASSESSORIA FERRIM SCP,9202761855427,1,28,la barceloneta,17.40046456969391
116,Barri Gòtic,1,Flat,Flat,3.0,2020-12-14,0,0,False,41.38584,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/158187707/d,2.172513,535.0,AREA CASA,9202752570036,1,21,el barri gòtic,14.29878969560128
117,"Carrer de las Navas de Tolosa, 263, El Clot",1,Flat,Flat,,2020-12-14,0,0,False,41.41336,/es/alquiler/vivienda/barcelona-capital/amueblado/157863602/d,2.18927,539.0,,9202765764090,1,34,navas,12.426713511487883
118,"Diagonal 508, Sant Gervasi- Galvany",1,Study,Flat,,2020-12-14,50,1,False,41.39536,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157936544/d,2.153803,540.0,CENTURY 21 SMART POINT,9202754059211,1,40,sant gervasi - galvany,15.275452400051838
119,"Avda Diagonal, Sant Gervasi- Galvany",1,Loft,Flat,,2020-12-14,110,1,False,41.39525,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157818308/d,2.153755,540.0,CENTURY 21 SMART POINT,9202754059211,1,40,sant gervasi - galvany,15.275452400051838
120,"Passeig Colom, Barri Gòtic",1,Loft,Flat,,2020-12-14,0,1,False,41.3798,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/158060704/d,2.179752,545.0,ANCORA,9202765787221,1,40,el barri gòtic,14.29878969560128
121,"Santjoanistes, El Putget i el Farró",1,Study,Flat,,2020-12-14,0,1,False,41.40227,/es/alquiler/vivienda/barcelona-capital/ascensor/157076002/d,2.146491,545.0,FINCAS ABARCA,9202762519960,0,17,el putxet i el farró,15.027643645449707
122,"Carrer de Simancas, Les Roquetes",1,Flat,Flat,3.0,2020-12-14,0,0,False,41.44587,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/158153136/d,2.175553,550.0,FINCAS DUEÑAS,943003030866,2,60,les roquetes,11.225140740454798
123,"Carrer de Lorda, 24, La Teixonera",1,Study,Flat,3.0,2020-12-14,0,0,False,41.42202,/es/alquiler/vivienda/barcelona-capital/no-amueblado/157843749/d,2.14977,550.0,FINQUES FERRER,9202751654429,1,30,la teixonera,12.603704324375947
124,"Carrer D'en Santcliment, El Raval",1,Apartment,Flat,2.0,2020-12-14,0,0,False,41.37871,/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas-no-amueblado/158139969/d,2.165306,550.0,FINQUES SAMSO,9202751255213,1,40,el raval,14.323614132049757
125,"Carrer de Sant Miquel, La Barceloneta",1,Flat,Flat,2.0,2020-12-14,0,0,False,41381.0,/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas-no-amueblado/158145715/d,2.1876290000000003,550.0,FINCAS LLOR,9202751506853,1,35,la barceloneta,17.40046456969391
126,"Carrer de Pablo Iglesias, La Prosperitat",1,Loft,Flat,1.0,2020-12-14,0,0,False,41.44502,/es/alquiler/vivienda/barcelona-capital/la-prosperitat/158186720/d,2.183061,550.0,TECNOCASA - PROJECTE LA PROSPERITAT,9202755701974,0,35,la prosperitat,12.018604251100223
127,"Carrer de la Volta D'en Dusai, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,1.0,2020-12-14,140,0,False,41.384409999999995,"/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/156582020/d",2.182982,550.0,SOMOSCASA,9202752737168,1,37,"sant pere, santa caterina i la ribera",15.157329044420129
128,"Carme, El Raval",1,Attic,Flat,,2020-12-14,50,0,False,41.38081,/es/alquiler/vivienda/barcelona-capital/terraza-se-aceptan-mascotas-no-amueblado/157886948/d,2.16783,550.0,FINQUES SAMSO,9202751255213,1,40,el raval,14.323614132049757
129,"Carrer de Sant Rafael, El Raval",1,Flat,Flat,,2020-12-14,0,1,False,41.37936,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-se-aceptan-mascotas/158186284/d,2.1693860000000003,550.0,WORLD INMUEBLES,9202761713750,0,32,el raval,14.323614132049757
130,"Mare de Deu Dels Angels, La Teixonera",1,Flat,Flat,,2020-12-14,50,0,False,41.42301,/es/alquiler/vivienda/barcelona-capital/la-teixonera/155874604/d,2.150487,550.0,NACIONAL HOGAR,9202751160664,1,35,la teixonera,12.603704324375947
131,"Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,,2020-12-14,100,0,False,41.38665,"/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/154694530/d",2.1755150000000003,550.0,ACBAR REAL ESTATE,9202761615353,1,34,"sant pere, santa caterina i la ribera",15.157329044420129
132,"Carrer de la Conca de Tremp, El Carmel",1,Flat,Flat,,2020-12-14,40,0,False,41.41965,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-se-aceptan-mascotas/158140144/d,2.157753,550.0,FINCAS AZCOITIA,9202756962633,1,45,el carmel,12.091516130739542
133,El Carmel,1,Study,Flat,,2020-12-14,0,0,False,41.42051,/es/alquiler/vivienda/barcelona-capital/trastero/157871030/d,2.158833,550.0,Miguel,9202758736812,1,76,el carmel,12.091516130739542
134,"Pintor Gimeno, Sant Gervasi i la Bonanova",1,Flat,Flat,,2020-12-14,0,1,False,41.40502,/es/alquiler/vivienda/barcelona-capital/ascensor/158132812/d,2.1393619999999998,550.0,BASMI FINQUES,9202765830484,1,25,sant gervasi - la bonanova,16.038572036859406
135,"Carrer Villarroel, 182, L'Antiga Esquerra de l'Eixample",1,Apartment,Flat,,2020-12-14,0,1,False,41.3905,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157941831/d,2.149936,550.0,FINCAS CASTAN,9202758404233,0,20,l'antiga esquerra de l'eixample,14.475539079123978
136,"Cera, El Raval",1,Flat,Flat,,2020-12-14,45,0,False,41.37869,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157551067/d,2.165975,550.0,ALQUILER SEGURO,9202750898737,1,50,el raval,14.323614132049757
137,"Carrer Ravella, 7, Sant Gervasi- Galvany",1,Study,Flat,,2020-12-14,0,0,False,41.4007,/es/alquiler/vivienda/barcelona-capital/terraza/157849338/d,2.136779,550.0,"CLERIES, ADMINISTRACIO DE FINQUES",9202750415321,1,32,sant gervasi - galvany,15.275452400051838
138,La Barceloneta,1,Study,Flat,,2020-12-14,50,0,False,41.3807,/es/alquiler/vivienda/barcelona-capital/terraza/157851386/d,2.1937759999999997,550.0,ACBAR REAL ESTATE,9202761615353,1,23,la barceloneta,17.40046456969391
139,"Gran Via de Les Corts Catalanes, Dreta de l'Eixample",1,Flat,Flat,,2020-12-14,0,1,False,41.38726,/es/alquiler/vivienda/barcelona-capital/ascensor/158185901/d,2.165689,560.0,FINCAS NAGORE,943003068323,1,20,la dreta de l'eixample,14.399608832391861
140,"Carrer Sant Gil, El Raval",1,Flat,Flat,,2020-12-14,30,0,False,41.37883,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157557207/d,2.1671650000000002,560.0,ALBIOL ESCUTE,9202757630277,1,32,el raval,14.323614132049757
141,"Carrer del Portal Nou, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,2.0,2020-12-14,0,1,False,41.389720000000004,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-internet/158130718/d,2.180976,570.0,LOCA BARCELONA,9202765056076,1,35,"sant pere, santa caterina i la ribera",15.157329044420129
142,"Carrer de Fontrodona, El Poble Sec - Parc de Montjuïc",1,Study,Flat,3.0,2020-12-14,0,1,False,41.37337,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/156549097/d,2.167241,575.0,RS GROUP,9202759306905,1,30,el poble sec - aei parc montjuïc,14.359229885638657
143,"Carrer de la Sal, La Barceloneta",1,Flat,Flat,3.0,2020-12-14,50,0,False,41.38132,/es/alquiler/vivienda/barcelona-capital/la-barceloneta/157637440/d,2.188882,575.0,GAUDI HOUSE FINCAS,9202751290015,2,28,la barceloneta,17.40046456969391
144,"Carrer D'estruc, Barri Gòtic",1,Flat,Flat,3.0,2020-12-14,100,0,False,41.38726,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado/156312251/d,2.172402,575.0,1001 PISOS,9202752859955,1,35,el barri gòtic,14.29878969560128
145,"Carrer de Ballester, El Putget i el Farró",1,Flat,Flat,2.0,2020-12-14,0,1,False,41.406690000000005,/es/alquiler/vivienda/barcelona-capital/ascensor/157431938/d,2.145783,575.0,GRANBARCELONA,943003012711,0,28,el putxet i el farró,15.027643645449707
146,"Carrer de Biscaia, El Congrés i els Indians",1,Apartment,Flat,2.0,2020-12-14,0,0,False,41.420790000000004,/es/alquiler/vivienda/barcelona-capital/amueblado/158066212/d,2.181979,575.0,TU CASA BCN,9202753095111,1,25,el congrés i els indians,12.067316586764914
147,"Carrer de Sagunt, La Bordeta",1,Loft,Flat,1.0,2020-12-14,0,0,False,41.36963,/es/alquiler/vivienda/barcelona-capital/no-amueblado/158153501/d,2.134046,575.0,HABITAT VITAL,9202760170620,1,30,la bordeta,12.756845095570602
148,"Carrer de Pardo, Vilapicina i la Torre Llobeta",1,Flat,Flat,1.0,2020-12-14,0,1,False,41.42889,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television/158154156/d,2.182583,575.0,NOVA LLAR,9202754661585,1,40,vilapicina i la torre llobeta,12.174391664439586
149,"Carrer del Mar, La Barceloneta",1,Flat,Flat,1.0,2020-12-14,25,0,False,41.37751,/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas-no-amueblado/157186023/d,2.188905,575.0,ADMINISTRACIONES EMPRESARIALES,9202751625533,1,35,la barceloneta,17.40046456969391
150,"Carrer de Requesens, El Raval",1,Flat,Flat,,2020-12-14,125,0,False,41.379690000000004,/es/alquiler/vivienda/barcelona-capital/amueblado/157756752/d,2.164028,575.0,Finques Ferrera,9202756068750,1,45,el raval,14.323614132049757
151,"Boters, Barri Gòtic",1,Flat,Flat,,2020-12-14,0,0,False,41.38433,/es/alquiler/vivienda/barcelona-capital/amueblado/158210976/d,2.174557,575.0,ALL4FLAT,9202762177806,1,40,el barri gòtic,14.29878969560128
152,"Carrer Santa Clotilde, Vila de Gràcia",1,Study,Flat,,2020-12-14,0,0,False,41.40415,/es/alquiler/vivienda/barcelona-capital/amueblado/158208222/d,2.156195,575.0,FINCAS CARBONELL,9202750857990,0,26,la vila de gràcia,15.09676059493889
153,"Flaugier, El Guinardó",1,Loft,Flat,,2020-12-14,0,0,False,41415.0,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157560562/d,2.177454,575.0,FINCAS SAN ANDRES,9202750564921,1,40,el guinardó,12.91937086118691
154,"Carrer Tordera, Dreta de l'Eixample",1,Study,Flat,,2020-12-14,0,0,False,41.39994,/es/alquiler/vivienda/barcelona-capital/dreta-de-l'eixample/158201772/d,2.164627,575.0,FINCAS CARBONELL,9202750857990,0,28,la dreta de l'eixample,14.399608832391861
155,"Carrer de Sant Elm, La Barceloneta",1,Flat,Flat,,2020-12-14,25,0,False,41.37753,/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas-no-amueblado/156480776/d,2.188992,575.0,ADMINISTRACIONES EMPRESARIALES,9202751625533,1,35,la barceloneta,17.40046456969391
156,"Vidiella, El Camp de l'Arpa del Clot",1,Flat,Flat,,2020-12-14,0,0,False,41412.0,/es/alquiler/vivienda/barcelona-capital/se-aceptan-mascotas-no-amueblado/157842504/d,2.185425,575.0,FINCAS A.G. NUÑEZ,9202750467716,2,40,el camp de l'arpa del clot,13.541243796410017
157,"Carrer de Sagunt, La Bordeta",1,Flat,Flat,,2020-12-14,35,0,False,41.36953,/es/alquiler/vivienda/barcelona-capital/la-bordeta/157846060/d,2.134044,575.0,HABITAT VITAL,9202760170620,1,30,la bordeta,12.756845095570602
158,"Requessens, El Raval",1,Flat,Flat,,2020-12-14,125,0,False,41.37959,/es/alquiler/vivienda/barcelona-capital/el-raval/157666846/d,2.164114,575.0,FINCAS TEIXIDOR,9202751532576,1,45,el raval,14.323614132049757
159,"Carrer de Rabassa, 38, Vila de Gràcia",1,Apartment,Flat,,2020-12-14,0,1,False,41.40837,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/158110000/d,2.15734,575.0,FINCAS LAFONT,9202763692267,1,35,la vila de gràcia,15.09676059493889
160,"Carrer de Pardo, 26, Vilapicina i la Torre Llobeta",1,Study,Flat,,2020-12-14,0,1,False,41.42821,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/158109024/d,2.1826,575.0,Josep,9202753498594,1,40,vilapicina i la torre llobeta,12.174391664439586
161,"Passatge Baro de Griño, Sants",1,Flat,Flat,,2020-12-14,20,0,False,41.37523,/es/alquiler/vivienda/barcelona-capital/sants/157507387/d,2.135379,575.0,CAFUR,9202764178856,1,45,sants,13.842839412213522
162,Sants-Badal,1,Flat,Flat,,2020-12-14,0,0,False,41.37194,/es/alquiler/vivienda/barcelona-capital/sants-badal/158031958/d,2.128766,575.0,Forcadell Res.Lloguers,9202753948202,1,25,sants,13.842839412213522
163,Sants-Badal,1,Flat,Flat,,2020-12-14,0,0,False,41.37376,/es/alquiler/vivienda/barcelona-capital/sants-badal/158031956/d,2.131507,575.0,Forcadell Res.Lloguers,9202753948202,1,25,sants,13.842839412213522
164,"Carrer Sant Antoni Abat, Sant Antoni",1,Loft,Flat,,2020-12-14,0,0,False,41.378029999999995,/es/alquiler/vivienda/barcelona-capital/sant-antoni/157850477/d,2.1617610000000003,575.0,FINCAS PIÑOL,9202765645387,0,40,sant antoni,13.848563622132446
165,"Carrer de Matanzas, El Congrés i els Indians",1,Flat,Flat,3.0,2020-12-14,0,0,False,41.42207,/es/alquiler/vivienda/barcelona-capital/el-congres-i-els-indians/158200980/d,2.182085,580.0,"FINCAS SILCA, S.L.",9202751243644,1,38,el congrés i els indians,12.067316586764914
166,"Paloma, 10, El Raval",2,Flat,Flat,3.0,2020-12-14,0,0,False,41.382509999999996,/es/alquiler/vivienda/barcelona-capital/terraza-no-amueblado/158146922/d,2.165173,580.0,WWW.PISOS.CC,920050253918,1,32,el raval,14.323614132049757
167,"Carrer del Bou de Sant Pere, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,3.0,2020-12-14,0,0,False,41.38791,/es/alquiler/vivienda/barcelona-capital/amueblado/158132703/d,2.176863,580.0,ZONA ,9202750659637,1,35,"sant pere, santa caterina i la ribera",15.157329044420129
168,"Carrer del Milanesat, Les Tres Torres",1,Study,Flat,3.0,2020-12-14,20,1,False,41.39611,/es/alquiler/vivienda/barcelona-capital/ascensor/157446549/d,2.127262,580.0,FINQUES MARBA,9202753039361,0,19,les tres torres,17.04511496568929
169,"Torrent de Les Flors, Vila de Gràcia",1,Flat,Flat,3.0,2020-12-14,100,0,False,41.40674,/es/alquiler/vivienda/barcelona-capital/vila-de-gracia/157430756/d,2.1596319999999998,580.0,FINQUES OLLE,9202751333399,1,39,la vila de gràcia,15.09676059493889
170,"Carrer de Les Camèlies, 62, El Baix Guinardó",1,Flat,Flat,1.0,2020-12-14,0,1,False,41.41322,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/158207824/d,2.16324,580.0,ADMINISTRACION FINCAS ARIMANY,9202752587648,0,29,el baix guinardó,13.495668667136838
171,"Carrer Amposta, 26, La Font de la Guatlla",1,Loft,Flat,,2020-12-14,20,0,False,41371.0,/es/alquiler/vivienda/barcelona-capital/amueblado/157812351/d,2.148023,580.0,FINCAS ALMENDROS,9202752226684,0,26,la font de la guatlla,12.840954082915902
172,"Ample, Barri Gòtic",1,Flat,Flat,,2020-12-14,0,1,False,41.378890000000006,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/158155613/d,2.17895,580.0,ALL4FLAT,9202762177806,1,28,el barri gòtic,14.29878969560128
173,"Balears, El Coll",1,Apartment,Flat,,2020-12-14,70,0,False,41.4147,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/158112144/d,2.1463099999999997,580.0,Homelike,9202762567099,1,11,el coll,12.715733915523172
174,"Carrer D'alcanar, La Barceloneta",1,Flat,Flat,,2020-12-14,0,0,False,41.379490000000004,/es/alquiler/vivienda/barcelona-capital/la-barceloneta/158087124/d,2.190845,580.0,TECNOCASA RIERA ALTA MAR,9202751363773,1,35,la barceloneta,17.40046456969391
175,El Camp de l'Arpa del Clot,1,Flat,Flat,,2020-12-14,100,0,False,41.41402,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza/157922728/d,2.181553,580.0,BCN INMOBILIARIA,9202763254386,0,28,el camp de l'arpa del clot,13.541243796410017
