,address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2,neighbourhood,neighb_meanprice
8612,Barri de les Corts,1,Flat,Flat,0,2020-10-28,200,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/156631192/d,1100.0,SH BARCELONA,9202752325093,2,70,les corts,1097.2385437589671
8613,Sant Gervasi- Galvany,1,Flat,Flat,0,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/156432033/d,1295.0,SH BARCELONA,9202752325093,3,65,sant gervasi - galvany,1397.2730045095827
8614,El Poble Sec - Parc de Montjuïc,1,Flat,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television/155693134/d,695.0,SH BARCELONA,9202752325093,1,38,el poble sec - aei parc montjuïc,837.0538047655649
8615,Barri Gòtic,2,Flat,Flat,0,2020-10-28,350,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television/156102880/d,1395.0,SH BARCELONA,9202752325093,3,133,el barri gòtic,1097.2901235955055
8616,El Raval,1,Flat,Flat,0,2020-10-28,150,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television/156703654/d,950.0,SH BARCELONA,9202752325093,2,55,el raval,850.1123431829961
8617,La Nova Esquerra de l'Eixample,2,Flat,Flat,0,2020-10-28,500,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/155715905/d,1495.0,SH BARCELONA,9202752325093,4,110,la nova esquerra de l'eixample,1053.832392665474
8618,"Carrer D'alí Bei, Fort Pienc",1,Apartment,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157382325/d,1100.0,ASPASIOS APARTMENTS,9202764332424,3,76,el fort pienc,1012.4123601398601
8619,La Barceloneta,1,GroundFloorWithGarden,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157382254/d,950.0,AndorHome,9202756794610,2,54,la barceloneta,895.8970389610392
8620,"Assaonadors, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,70,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157382241/d,680.0,INVEIBA,9202763925116,1,32,"sant pere, santa caterina i la ribera",996.3534925373137
8621,"Gran Via de Les Corts Catalanes, Provençals del Poblenou",2,Apartment,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157382083/d,1300.0,ASPASIOS APARTMENTS,9202764332424,4,110,el poblenou,1004.7234905660374
8622,"Carrer del Bisbe, Barri Gòtic",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/155906972/d,1400.0,FINQUES EDO 2013 SL.,9202758617388,3,115,el barri gòtic,1097.2901235955055
8623,"Carrer del Baró D'esponellà, 10, Vilapicina i la Torre Llobeta",3,Attic,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/156207305/d,1200.0,Arnau,9202764956454,3,79,vilapicina i la torre llobeta,781.727345890411
8624,"De Mallorca, 266, Dreta de l'Eixample",2,Flat,Flat,0,2020-10-28,90,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156610789/d,1400.0,SERVICIOS CLARIS,9202763617853,3,95,la dreta de l'eixample,1307.6168415984594
8625,Sant Gervasi- Galvany,3,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/156649913/d,2650.0,TURROBCN,9202750627466,5,153,sant gervasi - galvany,1397.2730045095827
8626,Vila de Gràcia,1,Study,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/155739480/d,895.0,SH BARCELONA,9202752325093,0,35,la vila de gràcia,962.9541871737514
8627,El Poble Sec - Parc de Montjuïc,2,Flat,Flat,2,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/155678907/d,1200.0,SPAIN COSTAS,9202760296942,4,80,el poble sec - aei parc montjuïc,837.0538047655649
8628,"Carrer del Comte de Santa Clara, 23, La Barceloneta",1,Apartment,Flat,0,2020-10-28,160,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/156898868/d,530.0,ASSESSORIA FERRIM SCP,9202761855427,1,28,la barceloneta,895.8970389610392
8629,"Carrer de Sant Ramon de Penyafort, El Besós i el Maresme",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-piscina/157382006/d,1400.0,DOMINGUEZ,9202750486602,3,100,el besòs i el maresme,738.0800470588234
8630,"Carrer del Regent Mendieta, La Maternitat i Sant Ramon",2,Duplex,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157381913/d,1300.0,DOMINGUEZ,9202750486602,3,110,la maternitat i sant ramon,1009.2089093702002
8631,"Carrer de Sant Antoni Maria Claret, Sagrada Família",2,Flat,Flat,1,2020-10-28,75,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/157381730/d,1300.0,DOMINGUEZ,9202750486602,3,110,la sagrada família,960.2126757713706
8632,"Travessera de Dalt, La Salut",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/157381486/d,1200.0,THE HOME HUNTER,9202753426968,2,79,la salut,918.3093556701033
8633,"Travessera de Les Corts, 15, La Maternitat i Sant Ramon",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/terraza-amueblado/157381259/d,1150.0,raul.1981,9202753463600,2,90,la maternitat i sant ramon,1009.2089093702002
8634,"Carrer de Viladomat, Sant Antoni",1,Flat,Flat,2,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television/155989375/d,1200.0,PUNTCASA INMO FRIENDLY,9202763185656,3,72,sant antoni,994.909158040028
8635,El Camp d'en Grassot i Gràcia Nova,3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-patio-piscina-amueblado-piscina/156905867/d,2333.0,NUÑEZ I NAVARRO,9202763844489,3,116,el camp d'en grassot i gràcia nova,983.3577308917196
8636,"Paseo Maragall, El Congrés i els Indians",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor/155878120/d,1100.0,TORIL MOLLER,9202761302163,2,65,el congrés i els indians,793.4272256097561
8637,"Consell de Cent, Fort Pienc",1,Flat,Flat,0,2020-10-28,44,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156693418/d,856.0,Forcadell Res.Lloguers,9202753948202,3,54,el fort pienc,1012.4123601398601
8638,"Antoni Capmany, Sants",2,Flat,Flat,0,2020-10-28,200,0,False,/es/alquiler/vivienda/barcelona-capital/sants/153466987/d,900.0,Forcadell Res.Lloguers,9202753948202,2,76,sants,877.7885151933701
8639,"Carrer Diputacio, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/156485973/d,1000.0,FINCAS ALMENDROS,9202752226684,4,71,l'antiga esquerra de l'eixample,1162.3216295594511
8640,"Carrer de la Nació, El Camp de l'Arpa del Clot",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157381046/d,680.0,GRAELLS ASSESSORS,9202752411957,2,35,el camp de l'arpa del clot,855.9956912442399
8641,"Rambla de Catalunya, Dreta de l'Eixample",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-internet/157380986/d,1539.0,Homelike,9202762567099,1,40,la dreta de l'eixample,1307.6168415984594
8642,"Carrer D'aribau, Sant Gervasi- Galvany",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157380981/d,6000.0,Homelike,9202762567099,3,140,sant gervasi - galvany,1397.2730045095827
8643,"Passatge de Roger de Flor, Dreta de l'Eixample",1,Apartment,Flat,0,2020-10-28,3666,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157380979/d,3183.0,Homelike,9202762567099,1,45,la dreta de l'eixample,1307.6168415984594
8644,"Ronda de la Universitat, Dreta de l'Eixample",2,Apartment,Flat,0,2020-10-28,6654,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-television-internet/157380978/d,9458.0,Homelike,9202762567099,3,125,la dreta de l'eixample,1307.6168415984594
8645,"Carrer Compte D´urgell, L'Antiga Esquerra de l'Eixample",1,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-television-internet/157380977/d,2925.0,Homelike,9202762567099,1,38,l'antiga esquerra de l'eixample,1162.3216295594511
8646,"Carrer D'en Serra, Barri Gòtic",2,Apartment,Flat,0,2020-10-28,2806,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157380975/d,5036.0,Homelike,9202762567099,3,80,el barri gòtic,1097.2901235955055
8647,"Carrer de Rocafort, La Nova Esquerra de l'Eixample",2,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-television-internet/157380974/d,16029.0,Homelike,9202762567099,4,80,la nova esquerra de l'eixample,1053.832392665474
8648,El Poble Sec - Parc de Montjuïc,1,Flat,Flat,0,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/156432037/d,995.0,SH BARCELONA,9202752325093,2,50,el poble sec - aei parc montjuïc,837.0538047655649
8649,Hostafrancs,4,Flat,Flat,0,2020-10-28,145,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-se-aceptan-mascotas/156102877/d,1050.0,SH BARCELONA,9202752325093,2,60,hostafrancs,830.5591379310345
8650,La Nova Esquerra de l'Eixample,2,Flat,Flat,0,2020-10-28,255,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/154723789/d,1295.0,SH BARCELONA,9202752325093,3,75,la nova esquerra de l'eixample,1053.832392665474
8651,"Rambla Catalunya, Dreta de l'Eixample",2,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/156650716/d,2000.0,CENTURY 21 NEW ESTATE,9202756396678,2,85,la dreta de l'eixample,1307.6168415984594
8652,El Camp d'en Grassot i Gràcia Nova,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156373611/d,1250.0,SH BARCELONA,9202752325093,2,76,el camp d'en grassot i gràcia nova,983.3577308917196
8653,"Via Laietana, Barri Gòtic",1,Flat,Flat,2,2020-10-28,450,0,False,/es/alquiler/vivienda/barcelona-capital/barri-gotic/156755718/d,1350.0,CENTURY 21 NEW ESTATE,9202756396678,3,126,el barri gòtic,1097.2901235955055
8654,"Julian Romea, Sant Gervasi- Galvany",1,Flat,Flat,0,2020-10-28,125,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156349542/d,850.0,Finques Gil,9202761784756,1,54,sant gervasi - galvany,1397.2730045095827
8655,"Santa Eulalia, Vila de Gràcia",1,Flat,Flat,0,2020-10-28,125,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/156808299/d,725.0,Finques Gil,9202761784756,0,43,la vila de gràcia,962.9541871737514
8656,"Sant 8ntoni Abat, El Raval",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-trastero-se-aceptan-mascotas-no-amueblado/157259610/d,750.0,GESTIO I GARANTIA IMMOBILIARIA,9202753567471,2,42,el raval,850.1123431829961
8657,"Carrer Dels Comtes de Bell-lloc, Sants",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/sants/157259516/d,950.0,Carles,9202762333178,2,145,sants,877.7885151933701
8658,Dreta de l'Eixample,1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-trastero-amueblado-television/157185426/d,1150.0,SPAIN COSTAS,9202760296942,1,72,la dreta de l'eixample,1307.6168415984594
8659,"Passeig de Gràcia, Dreta de l'Eixample",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television/157188517/d,1900.0,FINCAS BONET,9202755020125,2,105,la dreta de l'eixample,1307.6168415984594
8660,"Carrer de Provença, 367, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,175,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157185268/d,900.0,CAFINSER,9202752342489,2,87,la dreta de l'eixample,1307.6168415984594
8661,"Avinguda Diagonal, L'Antiga Esquerra de l'Eixample",3,Attic,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156041459/d,3500.0,WITHFOR,9202761636569,3,220,l'antiga esquerra de l'eixample,1162.3216295594511
8662,"Ronda de Sant Pere, Dreta de l'Eixample",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157186107/d,2700.0,BARCELONA VIVIR INVERSIONES,9202761924826,3,170,la dreta de l'eixample,1307.6168415984594
8663,"Plaça de Tetuán, Fort Pienc",2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-parking-piscina/157187204/d,1750.0,BARNAFINC,9202763623909,4,120,el fort pienc,1012.4123601398601
8664,"Carrer del Sabateret, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado-television/156233614/d,700.0,FINQUES SABAT,9202760471208,1,52,"sant pere, santa caterina i la ribera",996.3534925373137
8665,"Gran Via Corts Catalanes, El Raval",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-piscina/156547176/d,1500.0,WITHFOR,9202761636569,2,70,el raval,850.1123431829961
8666,"Sant Gervasi de Cassoles , Sant Gervasi i la Bonanova",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155566819/d,950.0,TRES ANGLE GESTION DE PATRIMONIO,9202752693346,1,50,sant gervasi - la bonanova,1304.3418229166668
8667,"Carrer de Múrcia, 6, El Clot",2,Flat,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-parking/153154565/d,1100.0,ONIX RENTA,9202751773326,4,94,el clot,856.5420833333334
8668,La Marina del Port,2,Flat,Flat,0,2020-10-28,400,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado-television-se-aceptan-mascotas/155679521/d,1150.0,SH BARCELONA,9202752325093,3,95,la marina de port,766.2527007299271
8669,"Carrer del Comte D'urgell, 272, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,175,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/156650388/d,1475.0,FINCAS PONSA,9202753774485,4,120,l'antiga esquerra de l'eixample,1162.3216295594511
8670,"Carrer de Sant Ramon, El Raval",1,Flat,Flat,0,2020-10-28,125,0,False,/es/alquiler/vivienda/barcelona-capital/no-amueblado/153861538/d,825.0,LEIMAR GESTORIA I ADVOCATS,9202763941221,2,63,el raval,850.1123431829961
8671,"Carrer de Múrcia, 6, El Clot",2,Flat,Flat,0,2020-10-28,174,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-parking/154889080/d,1026.0,ONIX RENTA,9202751773326,4,94,el clot,856.5420833333334
8672,El Poble Sec - Parc de Montjuïc,2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/156757512/d,1300.0,FIN-PER,9202762973330,4,122,el poble sec - aei parc montjuïc,837.0538047655649
8673,Vallcarca i els Penitents,2,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/vallcarca-i-els-penitents/152741072/d,968.0,ACBAR REAL ESTATE,9202761615353,2,65,vallcarca i els penitents,972.2207885304657
8674,"Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,25,0,False,"/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/154694530/d",625.0,ACBAR REAL ESTATE,9202761615353,1,39,"sant pere, santa caterina i la ribera",996.3534925373137
8675,"Passeig de Fabra I Puig, 325, Vilapicina i la Torre Llobeta",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157242316/d,850.0,,9202765486751,3,81,vilapicina i la torre llobeta,781.727345890411
8676,"Valencia, 277, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-ascensor-piscina-amueblado-piscina/157242043/d,1650.0,INMO REALTOR,9202765440897,2,108,la dreta de l'eixample,1307.6168415984594
8677,"Carrer de L'ullastre, 3, Vallvidrera - Tibidabo - Les Planes",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-jardin-terraza-patio-amueblado/157241915/d,750.0,ERIC BONO,9202763933281,1,55,"vallvidrera, el tibidabo i les planes",1205.654935064935
8678,"Carrer Roger de Lluria, Dreta de l'Eixample",2,Flat,Flat,0,2020-10-28,200,0,False,/es/alquiler/vivienda/barcelona-capital/trastero/154604206/d,1100.0,VIGAR GESTIO IMMOBILIARIA ,9202758070166,2,90,la dreta de l'eixample,1307.6168415984594
8679,"Carrer de Casp, Dreta de l'Eixample",3,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking-se-aceptan-mascotas-no-amueblado/153083744/d,2500.0,VALLES & PARIS  IMMOBLES,943003007587,5,141,la dreta de l'eixample,1307.6168415984594
8680,"Carrer de Los Castillejos, 318, Sagrada Família",3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157259105/d,1300.0,,9202753946970,4,110,la sagrada família,960.2126757713706
8681,"Calle Berna, El Putget i el Farró",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285561/d,1500.0,Homelike,9202762567099,3,80,el putxet i el farró,1086.4194394618835
8682,Vila de Gràcia,1,Flat,Flat,0,2020-10-28,26,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-patio/156246771/d,949.0,ACBAR REAL ESTATE,9202761615353,3,74,la vila de gràcia,962.9541871737514
8683,"Carrer de la Reina Victòria, Sant Gervasi- Galvany",4,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking/154943612/d,5900.0,IMISABARCELONA.COM,9202753428261,5,390,sant gervasi - galvany,1397.2730045095827
8684,"Carrer de Chapí, Horta",1,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-parking-no-amueblado/154704532/d,1300.0,ENTRE SUELOS,9202753887006,2,64,horta,782.93826709062
8685,"Carrer de Mercaders, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado-television-internet/157240889/d,950.0,raul,9202759556313,2,55,"sant pere, santa caterina i la ribera",996.3534925373137
8686,"Carrer de Múrcia, Navas",1,Apartment,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-patio/157240760/d,750.0,FINQUES SANT MARTI,9202751640083,2,70,navas,853.360618336887
8687,Fort Pienc,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/157240592/d,1190.0,SH BARCELONA,9202752325093,1,55,el fort pienc,1012.4123601398601
8688,"Carrer de Bascònia, Sant Andreu del Palomar",1,Flat,Flat,0,2020-10-28,140,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/156790687/d,610.0,Home Group Guinardó ,9202765148988,1,40,sant andreu,805.2883028720626
8689,"Enric Granados, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/156548152/d,1150.0,DIAGONAL CASA,9202759217817,2,68,l'antiga esquerra de l'eixample,1162.3216295594511
